,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
0,421788,Prisma SD-WAN AIOps Discussions,MKorenbaum,L2 Linker,Have you heard? Prisma SD-WAN AIOps,Just a quick FYI that new AIOps enhancements were released on Palo Alto Networks Prisma SD-WAN that will help dramatically simplify network operations. Read all about it in this blog Feel free to discuss it here!,0,"
		0 REPLIES 0
",,", AIOps",,07-23-2021,01:03 PM
1,,Prisma SD-WAN AIOps Discussions,,,,,,,,", AIOps",,,
